,free_win_rate,paid_win_rate,place,total_paid,win_rate,overall.first,overall.races,overall.second,overall.third,horse_id
0,3.33,0.0,20.39,0.0516028,2.91,3,103,12,6,487261
0,14.29,0.0,31.43,0.0,14.29,5,35,4,2,487265
0,21.05,0.0,36.36,0.009355,18.18,4,22,4,0,356197
0,12.63,10.2,26.42,0.2492948,11.4,22,193,14,15,487270
0,22.22,5.19,38.61,0.4142318,13.92,22,158,21,18,487271
0,0.0,0.0,5.8,0.0,0.0,0,69,2,2,487273
0,23.66,0.0,34.62,0.0987582,16.92,22,130,15,8,487282
0,0.0,0.0,4.0,0.0,0.0,0,25,1,0,487284
0,3.13,0.0,9.38,0.007575,3.13,1,32,1,1,487285
0,5.32,8.11,21.3,0.042768,5.62,19,338,23,30,94071
0,10.0,0.0,21.57,0.0,9.8,5,51,4,2,487288
0,8.4,10.57,26.36,0.728879,10.02,103,1028,92,76,94072
0,0.0,0.0,22.22,0.006795,0.0,0,27,1,5,94074
0,11.43,0.0,27.14,0.0087852,11.43,8,70,6,5,487293
0,7.48,12.12,24.03,0.126531,8.27,32,387,33,28,94078
0,7.46,0.0,25.0,0.01360365,7.35,5,68,8,4,487296
0,5.2,0.0,23.72,0.099851,4.88,21,430,37,44,94081
0,0.0,0.0,10.0,0.0,0.0,0,40,1,3,487298
0,17.2,13.56,37.15,0.922432,15.01,59,393,44,43,487307
0,1.28,100.0,8.86,0.00576,2.53,2,79,4,1,356235
0,9.4,0.0,26.25,0.0,8.75,14,160,18,10,356236
0,13.33,0.0,19.05,0.0038556,9.52,2,21,1,1,487311
0,1.9,0.0,21.9,0.00111,1.9,2,105,9,12,356240
0,11.31,0.0,32.0,0.027962,10.86,19,175,20,17,356241
0,3.23,0.0,6.25,0.0,3.13,1,32,1,0,356242
0,6.67,0.0,30.0,0.00836385,6.67,2,30,3,4,487315
0,6.78,0.0,27.12,0.0021312,6.78,4,59,4,8,487316
0,7.54,5.56,25.67,0.021215,7.5,59,787,68,75,356244
0,8.43,0.0,23.49,0.0,8.43,42,498,35,40,356246
0,2.11,0.0,17.35,0.005418800000000001,2.04,6,294,17,28,356243
0,21.74,8.7,28.99,0.08586,13.04,9,69,6,5,487320
0,10.61,7.24,30.14,0.6732738,8.22,18,219,21,27,487321
0,2.78,0.0,13.89,0.0,2.78,1,36,0,4,356248
0,14.13,0.0,25.14,0.009425,14.13,77,545,36,24,356251
0,13.56,13.27,25.76,0.0490058,13.53,125,924,60,53,356252
0,3.33,0.0,30.0,0.03332427,3.33,1,30,4,4,487325
0,7.15,0.0,26.16,0.032805,7.09,55,776,74,74,356254
0,13.98,11.03,29.29,0.4199845,13.31,159,1195,118,73,94104
0,5.19,0.0,24.22,0.0,5.19,15,289,32,23,356247
0,3.42,0.0,23.15,0.0,3.36,10,298,28,31,356250
0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,94118
0,0.0,0.0,8.0,0.0,0.0,0,25,0,2,487336
0,7.02,10.0,25.37,0.04954725,7.46,5,67,5,7,487339
0,11.76,0.0,17.65,0.007725,11.76,2,17,1,0,487341
0,13.28,12.13,32.42,0.6615704,12.68,106,836,92,73,94127
0,1.54,0.0,7.69,0.0,1.54,1,65,2,2,487344
0,0.0,0.0,0.0,0.0,0.0,0,11,0,0,487350
0,9.72,0.0,38.89,0.0307323,9.72,7,72,11,10,487353
0,10.0,5.0,30.0,0.02997656,8.33,5,60,5,8,487356
0,11.11,0.0,25.93,0.01124275,11.11,6,54,5,3,487366
0,8.46,0.0,30.77,0.00345843,8.46,11,130,13,16,487373
0,14.88,11.94,34.57,0.22854711,13.83,26,188,22,17,487374
0,6.56,5.56,24.05,0.018504,6.33,5,79,6,8,487375
0,9.82,14.29,23.02,0.007047,10.32,13,126,11,5,356302
0,12.12,0.0,36.36,0.01842,12.12,4,33,4,4,487378
0,0.0,0.0,22.22,0.0,0.0,0,9,1,1,487379
0,10.7,0.0,27.81,0.0,10.7,20,187,18,14,487380
0,3.45,0.0,6.9,0.0,3.45,1,29,0,1,487383
0,0.0,0.0,13.51,0.0,0.0,0,37,2,3,487386
0,4.92,3.45,24.44,0.031903,4.44,8,180,15,21,94176
0,17.48,14.93,31.65,0.31402623,16.03,38,237,21,16,487395
0,8.7,0.0,21.74,0.01854,8.7,2,23,1,2,487398
0,0.0,0.0,8.7,0.0,0.0,0,46,0,4,487401
0,21.74,0.0,47.83,0.0,21.74,5,23,3,3,487420
0,0.0,0.0,0.0,0.0,0.0,0,9,0,0,94204
0,5.66,0.0,35.0,0.156588,3.75,3,80,9,16,487427
0,9.33,5.26,25.53,0.042444,8.51,8,94,9,7,356362
0,4.5,0.0,23.33,0.0065,4.17,5,120,16,7,356363
0,8.0,0.0,23.53,0.02432,8.0,34,425,35,31,356364
0,9.64,8.33,25.28,0.00816,9.55,17,178,17,11,356372
0,5.26,0.0,10.53,0.0,5.26,1,19,0,1,487447
0,14.08,22.22,26.05,0.0281106,14.42,62,430,25,25,356375
0,5.88,0.0,23.03,0.01173,5.62,10,178,11,20,356382
0,10.75,18.75,26.73,0.014995,11.39,23,202,15,16,94245
0,11.68,8.57,27.33,0.069399,11.05,19,172,16,12,487465
0,5.43,0.0,17.39,0.0,5.43,5,92,3,8,356399
0,0.0,0.0,0.0,0.0,0.0,0,11,0,0,487473
0,5.22,0.0,23.53,0.00051,5.15,7,136,10,15,356404
0,5.8,0.0,27.03,0.00516,5.41,4,74,12,4,94261
0,18.52,0.0,28.57,0.008155,17.86,5,28,1,2,94263
0,6.57,6.85,23.04,0.105341,6.62,27,408,37,30,94264
0,4.03,0.0,26.14,0.00323,3.92,6,153,13,21,94265
0,0.0,0.0,0.0,0.0,0.0,0,19,0,0,356418
0,0.0,0.0,0.0,0.0,0.0,0,20,0,0,356420
0,10.83,25.0,19.25,0.00306,11.18,18,161,6,7,487497
0,0.0,0.0,13.64,0.0,0.0,0,22,2,1,487500
0,14.17,12.81,25.27,0.635201,13.33,86,645,47,30,94285
0,3.59,6.38,21.96,0.038566,4.21,9,214,24,14,94289
0,0.0,0.0,11.11,0.0,0.0,0,36,2,2,487513
0,13.33,0.0,46.67,0.0,13.33,2,15,3,2,487523
0,10.92,11.97,34.1,0.37699605,11.49,30,261,26,33,487524
0,11.02,10.76,28.26,0.437334,10.87,30,276,28,20,487525
0,11.29,0.0,26.53,0.047448,7.14,7,98,4,15,487526
0,5.84,7.46,26.47,0.2253732,6.37,13,204,23,18,487527
0,11.76,0.0,46.38,0.010514,11.59,8,69,12,12,487528
0,13.73,12.15,36.36,0.3841633,12.92,27,209,23,26,487529
0,8.7,0.0,25.81,0.0324336,6.45,2,31,3,3,487530
0,16.42,0.0,27.85,0.0048,13.92,11,79,9,2,487531
0,5.52,0.0,26.83,0.011498,5.49,9,164,16,19,487534
